Entity,Code,Year,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
Africa (NIAID),,9,,0.5890846,1.0358372,0.3694992,0.56339264,0.41357613,0.49809074,0.32740593,0.44535637,0.42064476,0.694685,0.26229477,0.10982323,-0.17668915,0.069288254,0.20223808,0.29270554,0.17326355,-0.0920887,-0.29261017,0.13175201,-0.40294647,-0.1535263,0.1864357,-0.058071136,-0.37622452,-0.37558746,-0.023025513,0.066467285,-0.3190937,0.0023002625,-0.5422325,-0.37065125,-0.7928734,-0.32069206,-0.33729935,-0.29691315,-0.7078819,-0.21006775,-0.7533531,-1.0723991,-0.6023693,-0.42583466,-0.6612625,-1.0503197,-0.78167725,-0.7859783,-1.070528,-0.883091,-1.0233097,-1.3032227,-1.406395,-0.8095379,-0.53168106,-1.2839298,-0.9301071,-0.8069668,-0.7986736,-1.1781654,-1.1940708,-1.2661037,-1.8509808,-0.76680183,-1.1108704,-1.5553856,-1.0716019,-1.2973824,-1.0862236,-0.75879097,-1.5823078,-1.1526623,-1.48979,-1.4051952,-1.1169014,-0.8914089,-1.2991447
Africa (NIAID),,10,,0.68810654,1.2386208,0.43199158,0.4529209,0.6050911,0.41035843,0.49048233,0.026508331,0.8935375,0.99528694,0.041502,-0.002603531,0.3511238,-0.30028725,0.63656044,0.27992058,-0.077236176,-0.13263893,0.22312737,0.153965,0.15443611,0.51270103,-0.34589386,-0.07038307,-0.8095741,-0.5270901,-0.17834473,-0.16435051,-0.6646042,-0.44532013,-0.6051407,-0.017847061,-0.57718086,-0.85611725,-0.025957108,-0.8410454,-0.8935795,-0.51412964,-1.0653954,-1.0403862,-0.79862595,-1.0318775,-1.051197,-0.5667534,-0.6057949,-0.50211525,-1.0867271,-1.0693359,-0.9753876,-1.4276886,-1.1555634,-0.8695526,-0.53988457,-1.4445992,-1.0883865,-0.96810913,-0.88412094,-1.4692173,-0.9757862,-1.5056648,-1.8435612,-1.3742085,-0.9729042,-1.5116596,-0.4368496,-1.2897854,-1.2606316,-1.1066589,-1.7123299,-1.0977287,-1.3534698,-0.9813633,-0.8120594,-1.1857014,-1.5874271
Africa (NIAID),,11,,0.62670326,1.3625336,0.06347656,1.2925301,0.27042198,0.90634537,0.706974,-0.08773613,0.9554138,0.25925064,0.26460457,0.40247917,0.7054539,-0.42066383,0.7728653,-0.09121513,-0.054496765,0.07664108,-0.5774975,0.1436615,0.059057236,0.35875893,-0.15242004,-0.23199272,-0.42690086,-0.2448368,-0.13759804,-0.07013893,-0.8389263,-0.46372414,-0.52217484,0.09280777,-1.0292015,-0.62517357,0.45565987,-0.1294365,-0.65169525,0.17754745,-1.1158066,-0.2889309,-0.8111229,-0.07944298,-1.5736141,-0.95503235,-0.54816055,-0.68681145,-1.4067097,-0.9778538,-1.077713,-1.0710583,-1.3204975,-1.2357101,-0.97794724,-1.3767796,-0.7936897,-0.43465424,-0.75156975,-1.3382645,-0.8073578,-1.4890385,-1.6832314,-1.518467,-0.5536766,-1.3382416,-0.63915634,-0.93428993,-0.6093712,-0.13552475,-1.1792927,-0.84741783,-1.0769386,-1.2979832,-1.3943615,-1.5356083,-1.3682919
Africa (NIAID),,12,,0.7446232,0.9826584,0.9679127,0.7417278,1.007307,0.51472473,0.3753662,0.3083992,0.7300453,-0.10679245,0.104665756,-0.14377785,-0.043798447,-0.58089066,0.49273872,0.8020649,0.2207241,-0.3110447,-0.6563759,0.5755539,0.1934452,-0.066179276,0.20742226,0.41762733,-0.35538483,-0.6540489,-0.25842094,-0.27030182,-0.12704277,-0.08997345,-0.7675152,0.036474228,-0.5205002,-1.0345097,0.3829155,0.09256363,-1.0789604,0.44412804,-1.2857571,-0.8759403,-0.9182205,-0.6253071,-1.0696678,-0.08004379,-1.0934315,-1.095293,-0.4247303,-0.8861542,-0.3953209,-0.87516594,-1.6016579,-1.150343,-0.4471016,-1.1016178,-1.0223217,-0.5152035,-0.5442791,-1.2516174,-0.8883991,-1.3053951,-1.3500118,-0.8829231,-1.0329189,-1.4209747,-0.06101799,-1.01334,-0.23706627,-0.7453804,-1.9124298,-1.5345592,-1.5230713,-1.737648,-1.2517166,-1.7310276,-0.9683399
Albania,ALB,1,3.3362508,1.8848195,2.3982005,-0.22114086,1.3567247,0.45296478,-1.9452744,1.7484488,-3.0122817,0.7879522,0.16979456,3.2033267,1.1205025,-2.4446497,0.056261063,0.6990154,0.9497237,0.38172507,1.9034715,-2.6584637,-0.7782755,-1.3253775,1.68924,-1.7702549,2.544849,-4.3588443,0.10406685,1.6316304,1.9595704,0.9291897,-0.43526316,1.9622374,-1.6459365,-1.04772,-0.87162805,-0.75694776,-0.98013806,2.790534,-0.021772861,0.5455611,-0.9949932,1.0354791,-0.1732676,0.6170583,-2.9140596,-2.0803518,-1.6520352,-0.6609359,0.60582614,-0.15282989,-0.89291406,-0.004136324,-0.43442774,1.2947645,2.4391842,1.9134707,-0.8592951,-2.9963217,-2.6780539,-1.5860978,-0.5787597,-2.2145061,-2.7578876,1.4485188,-0.343889,-0.21257663,-1.8885173,-0.53477645,-1.5245254,0.44164014,2.6780324,-3.0578084,-0.85141706,-0.13633585,0.6197469,-2.454659
Albania,ALB,2,0.97397566,3.7711568,0.27157545,1.0064821,1.7668457,1.8424406,0.9451704,0.6970277,2.5946145,4.6363053,-0.3864479,3.2869205,0.91433334,-2.7246919,0.3893957,0.3472867,-1.2412364,0.1663208,1.7621579,-1.5588195,-3.0328608,-0.26120806,-4.5806136,2.6095142,0.6107793,-0.6279731,-2.4132004,1.5495353,0.7093253,-1.3034906,2.112265,0.03381729,-2.632412,-2.260198,-2.1840482,1.9178267,1.1773963,-0.034801006,0.8577571,-0.29895926,-2.750924,0.22567797,-2.5088406,-1.4985845,-1.1536798,-0.2726307,1.2482347,1.040472,3.3840604,-0.030573368,-1.4240761,1.0925107,-0.63702774,1.2793427,-0.26445913,0.05576372,0.7190962,1.2159038,-1.3814819,2.2784557,-4.9480658,-1.2385974,-0.7114048,-2.8869433,-1.3011401,0.131536,-2.1499023,1.2253213,1.3880343,-4.5250816,2.1049557,-3.0111122,-1.0992677,-1.5235956,1.2793431,0.30932045
Albania,ALB,3,2.4437747,2.309382,1.19171,-2.3261204,-1.1255593,0.9245105,2.1855054,0.95655775,2.4585538,0.7494817,-0.18050814,1.2830768,0.701859,0.8972993,-0.07254267,-0.31489277,-1.215024,0.55015373,0.96023893,-0.8999033,-1.1950493,-0.5191622,-1.455781,1.6807628,3.0064607,-1.8575268,-0.51049614,-2.4879212,-0.68385935,-3.4770577,-1.2277207,1.6090512,-2.416122,-0.9512048,1.5012603,2.0525165,2.0718713,-1.5013185,-4.979088,0.63901854,-0.4396,-1.3363576,0.022467136,-1.417449,1.2533641,-0.698524,0.7771573,-0.11034918,1.7483087,-1.1819267,0.79743433,0.65519285,-2.965714,1.1496215,-3.157411,-0.6888399,-0.37102938,-1.0736942,-0.28135347,-2.0145836,-1.7493997,0.072253704,-2.9258142,-1.625834,0.5812783,-0.44178534,1.6674647,-2.9343739,-0.47835636,-3.8178122,-1.3797112,-0.04825735,-2.7170997,-1.713409,-0.4852991,-0.11683655
Albania,ALB,4,,2.4055529,-1.2097473,-0.1650362,-1.4691687,0.0050182343,0.6725035,3.8750124,0.00995636,2.6906834,-0.41866112,-0.18769836,1.837964,0.1943655,0.43348885,0.78997993,0.90335846,-0.15789413,0.86765957,0.58603,-0.8907137,0.62578106,-1.6576319,-0.2225895,-1.2135954,1.3838501,-0.20649815,0.46102428,-4.6033735,-0.9999409,-1.8844051,-0.14547443,-0.50472736,-0.47627735,-1.7672081,-0.38155174,1.351201,-0.43550777,-0.92500305,0.73718643,0.3056898,-1.4675655,0.673892,-1.3645763,-0.048350334,-2.3641815,-1.9624968,-1.4012203,-0.5431814,-0.873538,-0.21851063,-1.5209265,-2.2436295,0.73484325,0.113033295,-0.3390236,-1.0123091,1.7784195,-1.1582537,-0.31959152,-2.5495987,-0.77788925,-0.8781824,-0.23957253,1.6561527,-0.56077194,-0.41918468,-2.317027,0.06970692,-1.3905592,-2.6100674,-1.8908024,0.2863531,1.7770319,-0.30850887,0.30545807
Albania,ALB,5,,0.79065514,-0.23644543,1.2884502,0.19941902,0.35605812,-2.190199,1.861414,0.016798973,-0.9395914,1.1821976,-1.1437454,0.764122,-0.4592657,-0.5249424,-0.261652,1.1359997,0.07386494,0.7075958,-0.028176308,0.4130268,-2.3332624,2.533327,0.12864208,0.79131126,1.1530304,1.0231247,-0.47514248,0.28049374,0.4908676,-1.2564697,0.7434044,0.09296608,-0.5904312,-3.5453815,-0.47606564,-1.6697788,0.32925606,-2.337533,0.8543625,0.91628456,-0.45969772,0.2576046,-0.05559826,-1.434824,-2.7053213,-0.5000124,-1.7318306,0.4830475,-0.44464397,-0.10204315,-2.1102552,0.6174679,-0.5368128,0.8363285,-2.5683823,2.1078396,2.4150562,-0.2890978,-1.7805119,-2.1394758,-1.2722282,-1.2254076,-0.07926369,-1.307229,-0.7608919,-1.0177164,0.873291,-2.1407423,-1.1177454,0.18389988,-2.1033506,-1.2722826,-0.992774,-0.09297848,0.24746227
Albania,ALB,6,,3.0539494,0.07921982,2.446638,0.7876377,-1.3006859,1.6083927,-0.12966156,1.6885166,0.59654427,-0.3202839,-0.5063839,-0.53331184,1.8088837,-0.15854454,-0.6237259,-0.9219761,0.034431458,1.1096802,-0.9301586,-1.1435432,-0.5839462,2.454321,0.66841316,-1.0753441,0.56168556,0.3925171,0.38365364,0.6871376,0.27024078,-0.844162,-0.6692257,0.009023666,-1.8861446,-0.64635086,-1.0329628,-2.9050255,-1.2615128,-1.2228909,-1.1357365,-1.2677689,-1.7641888,-2.2176266,0.53692436,0.2679386,-1.9118042,-0.1201458,-1.0732746,-1.2518253,-1.7639236,-1.4923592,-1.6541462,-0.7989044,0.4139614,-1.0008984,-0.85943794,-1.9081936,-1.0298195,-2.501028,-1.5409069,-1.5417213,-0.41493416,-0.98601913,-1.3201065,-0.74209785,-0.6123047,-2.2098846,-1.040329,1.1208134,-2.0912971,-0.73435974,0.5370159,-0.50414085,0.61123085,-0.30897522,0.5875435
Albania,ALB,7,,2.940773,2.23814,1.5932674,1.6589909,0.34908676,0.11463928,-0.19316292,1.5008907,0.54315186,2.186121,-1.4072762,-0.15751839,2.3155155,-0.44374847,-0.36361313,-0.027267456,-0.11217308,1.51301,-0.43457222,-0.44352913,-0.37376595,0.9313545,-0.021867752,-0.05974388,-0.45514488,-0.25571442,0.52269936,-0.9050865,-0.83345795,0.14865112,0.44109535,-1.0300179,-1.5517426,-1.4967995,-0.26208115,-1.3740807,2.1477184,0.90309525,-1.7103977,-0.14317131,-1.4223213,-0.5093441,-0.877018,-1.9836807,-1.5248127,-1.6212292,-1.3368416,-0.3389969,-2.195547,-1.4609947,-1.1795883,-0.8671799,-1.7025242,-1.8909969,-1.2251568,-2.453045,-1.1344337,-1.0201244,-2.283741,-0.7757225,-1.9162464,-0.18875504,-0.19995117,-0.98500633,-1.728239,-1.4462357,-0.38095474,-0.29295158,-0.37249756,-1.096674,-0.846653,0.9333515,1.0784607,-0.41127205,2.7123566
Albania,ALB,8,,2.3449173,0.35898018,0.3658371,1.456749,0.5327358,1.427393,0.18336868,1.7008038,-0.43899155,0.80327606,-0.49346542,0.70142937,1.2193317,0.5257206,0.4189663,0.20970535,0.49378395,0.47021675,-1.5807781,-2.0054893,-1.6448994,1.4702568,-2.0512047,0.82299614,0.34263992,0.5595226,1.1406689,-2.139822,-0.81557465,-2.4683056,0.8693962,0.3239746,1.1050873,-1.6827564,-1.0834541,-1.6175632,0.597002,-1.0275173,-0.16131592,-0.48415565,-2.5238972,-2.1194916,-0.8713417,-1.6164112,-0.7832451,-2.681715,-2.0180664,-1.3298092,-4.614687,-2.2395573,-0.2969551,-1.3647118,-2.4722996,0.0628376,-1.1822071,-1.8764801,-3.2322216,-0.19138527,-1.1824665,-2.9385433,-2.2724972,-0.33973503,1.4168148,-0.45716476,-0.3085537,-2.2886028,0.5946655,-0.94433975,1.0009117,-3.0657902,-1.2721786,-0.52835846,2.380497,0.7315159,1.1729527
Albania,ALB,9,,0.61530876,2.4855595,0.14382744,0.4589901,2.1418362,1.2916622,0.9934597,-0.49131012,-0.25663567,1.9674702,-0.79276466,-0.20940971,1.6762276,2.8595352,-0.7708092,0.71528053,-1.1009846,-1.5164146,-0.05693817,-0.18684006,-0.38662148,-0.7556782,-2.1691933,-1.1871014,-0.4230957,0.899168,-0.65130043,0.4950981,-2.7989616,-1.613924,2.1178837,-0.28448868,0.08582497,0.40906715,-0.91366005,-0.5508766,0.034719467,3.1854725,0.7420635,0.7745533,-0.76908493,-0.57551765,1.9006405,-0.31093216,-0.047403336,-0.7187729,-2.5165234,-1.4179573,-2.4296474,1.578373,0.41503334,1.1648941,-2.0455723,-1.9529381,0.5105858,0.58849907,-0.88157463,-0.018642426,-0.12861252,-0.26683426,-1.1846714,0.73082733,0.924242,1.0282707,-0.84085274,-2.1031246,-0.564703,-0.90867233,1.1298332,-0.9713955,1.0113564,0.9048481,2.0347614,1.5983219,1.82481
Albania,ALB,10,,1.0815239,2.9700375,0.6743841,-1.4691257,0.071172714,1.6679811,1.7071695,-0.833725,0.0063028336,0.5334883,-0.033895493,0.46185398,1.5179644,-1.588275,-1.4068689,-0.89340305,-0.13000202,-0.8076744,0.36322594,-1.124095,1.1956921,-0.65502834,-0.9069042,0.9671602,0.4321785,0.8338442,0.33681107,-2.326538,-1.3394299,-0.9753599,0.5093794,1.5867481,1.167553,-0.33734608,1.2347422,-1.6601067,-0.40069294,0.25930882,0.062018394,-0.5544214,1.3005972,-1.3292418,0.28724003,0.61829853,0.024335861,-0.3943863,-1.6573067,-1.1785669,0.348238,-1.3273716,-1.6382446,-0.12070656,-4.0988026,-2.0915031,-1.3729153,-0.30612087,-0.6644125,1.022912,1.6986885,-1.0362253,-0.34854317,-1.1676016,0.3458252,0.4318123,0.9771538,-3.0356064,-1.0675592,0.47972107,-1.3022308,-0.16065884,-1.180294,0.51424503,-0.56953716,-2.2559986,-0.26434898
Albania,ALB,11,,-0.61039734,1.2844286,1.6885881,2.0241375,0.07797432,2.865264,1.3452711,-0.36169815,-0.20448875,1.2730265,1.5352173,1.2160463,1.880662,-1.9997582,2.3751516,0.17974949,0.73508835,-1.9288077,-2.463894,-1.9437323,-0.98959494,1.1605511,0.80478287,-1.5088348,1.9778214,-0.16144943,-1.6569548,0.096609116,0.5739403,-3.4759097,-0.24020576,-1.4130011,0.34670448,-0.095526695,1.080615,-1.2534413,-4.8337135,0.30806828,-1.4401088,0.6778326,0.35759068,-1.4046831,-1.2748361,-4.19817,0.8617525,-0.33418083,-3.9548845,0.78981495,-0.833478,-1.3188248,-1.373703,-1.5826716,-0.28225422,-0.9292469,0.053613663,1.377079,0.8706989,0.7148371,-0.6989269,-0.50058746,-0.116669655,1.5064154,0.81011486,1.1504726,1.1893072,-1.0590272,0.41216087,0.0150260925,-1.1063075,-1.1382298,-1.3876767,-2.5386724,-0.6873617,0.44065094,-0.60017395
Albania,ALB,12,,1.0490398,2.4363265,3.9229245,0.2546401,3.050187,2.0086799,-0.22027206,0.4669714,-1.6949291,0.1784873,1.2242665,-0.3474121,-1.0006626,0.2582035,0.533226,2.5514278,0.6306505,-1.7209697,-0.16365576,-0.5635762,1.4199638,-0.39599895,0.76409626,-4.9977007,1.2047615,1.3851781,-3.1337109,0.37950468,0.89596987,2.1358476,-0.4547813,1.6927075,-1.618088,-4.468381,-1.1395988,-0.29576445,-1.7166545,1.0919929,-2.4901836,1.9060979,-0.11873579,0.054042816,1.5180535,0.65110683,-1.8399038,1.5830431,1.686851,-1.7400343,-0.3536234,-0.3555851,-0.7301552,-0.23049545,-0.93994594,-0.9196851,0.35942078,-0.40359926,-0.203506,-0.14658594,-0.6333983,0.84900904,-0.5282512,1.0271254,-2.525147,0.4590602,2.50522,2.0302196,2.1324658,-0.95086884,-1.4853396,1.3113875,-0.014527798,-1.619411,2.0042753,-0.06636524,1.6170363
Algeria,DZA,1,1.228858,2.6240778,0.30504322,-0.39330578,2.3919287,0.22346592,-0.80589294,1.5983162,-1.657795,2.373252,-0.59959316,1.5233212,0.11607838,-1.1299334,1.7086926,2.2451515,0.15828705,-0.65842533,1.1954241,-1.3210602,-1.864419,0.5253849,0.27518177,-0.42269802,0.5279932,-1.4206953,-0.5075159,0.79825115,1.4095306,2.392702,-1.8603258,-0.34153175,-1.6940365,-1.8567877,-0.93032646,-0.41424847,-1.5603647,0.77880096,-0.28561306,-0.7790327,-0.9879637,-1.0106382,-2.2268448,0.025014877,-2.714078,-0.0020742416,3.144168,0.23425102,0.97857,-1.9105015,-2.0397882,-0.8093052,-1.8824997,-0.512373,0.009806633,2.469967,0.839633,-2.3173027,-1.6913776,1.4036016,-0.83182716,-2.4994993,1.2089796,-0.2871685,-1.9593792,-1.151969,-0.8741255,-0.7146225,-3.0444746,-0.84719086,1.2803154,-2.635005,-2.8060818,-2.965127,-2.0271778,-2.1268377
Algeria,DZA,2,0.61543655,1.767415,0.43010235,1.4016924,2.2482557,2.3599157,-1.3102179,-0.15602016,2.4123755,1.7473898,-0.31833267,0.75174236,-0.9038248,-3.077448,-0.8052988,4.213519,0.33472538,0.7680731,1.917182,-0.57171726,-1.6459894,1.597888,-0.9597111,0.26264286,-0.9415579,-1.0892487,-2.6055813,0.9542694,0.22003174,-0.43684483,0.5909939,-0.691864,-1.2993202,0.04506588,-1.3628464,0.7266617,-0.7342262,0.9451189,0.30055332,0.5788975,1.8462458,-1.5918016,-0.10513401,-0.84280014,-1.6132145,0.25409603,0.18457317,1.8561468,0.8579798,-2.2811508,-1.1782169,-1.5960417,-2.140049,-0.23858547,-0.95859814,0.18301582,2.7193842,0.565629,-0.22101307,1.9443407,-0.99495316,-0.8283224,-0.055174828,-2.3364515,-1.3659906,1.5930662,-1.9962626,0.37678814,0.2343378,-2.2713566,0.87614536,-2.726758,-2.321766,-2.603263,-0.7042942,-1.9981403
Algeria,DZA,3,2.4071999,2.0007305,2.5963097,0.29802704,-0.15899086,0.89954567,-0.022285461,1.1852379,1.1289406,-0.9117813,-1.5921192,-0.8269615,1.9469242,-1.02071,0.7780819,2.3897114,0.40736008,0.5977249,-1.1571808,0.91152763,1.018858,0.17376328,-0.15834999,0.59376335,2.9045086,0.37119865,-0.40377235,-1.5653114,-1.871872,-0.24588776,-1.3802071,0.3150978,-1.4280434,-2.0963478,-0.9413872,0.2919445,-0.5102787,-0.9645977,0.19740295,-1.821373,-1.6484642,-1.3943958,-0.8969593,-1.0602589,1.1184387,-1.0732155,-0.72527695,-0.97429466,-0.46417618,-3.846404,-2.073042,-1.823286,-2.5913105,-1.6325626,-1.2441597,-0.4036293,2.0691605,-0.803442,-0.83156204,-2.647356,-0.7078781,0.8511982,-2.53829,-1.5208511,-2.853775,-0.5554695,-0.4284382,-0.18382645,-0.7975464,-2.6240559,-1.5808449,-2.0082207,-4.5545807,0.2532959,0.4677086,-2.8172665
Algeria,DZA,4,,1.1096897,1.4076042,-0.09313393,1.9848728,1.4241791,-0.50198746,0.7356224,0.8373928,2.6358986,1.4985981,0.99910736,0.44325447,-0.58647156,0.5626831,2.3241596,-1.7584801,0.36940575,-0.3975582,2.148386,0.81061745,-0.48548126,-0.05402565,-0.9109211,-0.8730793,0.8867569,1.0945377,1.1490688,-1.8595161,-1.0025711,-2.0471764,-2.2746696,-0.86392593,-2.3630924,-1.9407234,-0.9931259,-1.5399742,0.6815872,0.21747589,-1.0533772,-1.3482361,0.16020393,-0.004501343,-2.227377,0.18855286,-0.6666279,-2.838705,-1.6231651,-1.2859287,-2.480854,-1.5867233,-3.6172981,-1.6181812,-2.5838509,-1.3354397,-2.388029,-2.5459785,-0.28342247,-2.0116692,-0.6817398,-3.252182,-3.2539845,-0.77059364,-1.6582432,-0.37595177,-2.724804,-1.6531105,-1.9404716,-3.0801754,-2.0786896,-2.7440357,-3.7423916,0.24135971,-2.978838,-0.19621849,-2.9091702
Algeria,DZA,5,,1.7970085,-0.5877209,0.10810661,2.5667953,1.3473225,0.4168396,-0.24145508,2.7081566,1.2208538,1.3368683,0.8185291,-0.22836876,0.674963,-0.47509956,-0.29132462,-0.3728485,-0.14725494,-0.87008476,0.85287094,2.0661564,-2.5814724,0.48608208,0.30475998,-0.5744629,0.5281162,1.5150719,-1.325819,-0.5681515,-0.6769161,0.5864105,0.3132496,-1.0999088,-2.5930977,-3.129963,-1.2970562,-1.1091557,-0.15893173,0.40003014,0.014755249,-2.227766,-2.259777,0.07512283,-1.5868816,-0.5235367,-1.8550282,-1.7637749,-1.8556194,-1.7801514,-2.646202,-2.5282326,-0.54112244,0.9148464,-3.9526386,-3.0457077,-2.127411,-0.9744625,-1.5333652,-0.5682297,-1.904274,-1.4592209,-0.57847214,-4.1881847,-1.1083393,0.035985947,-1.6617317,-1.9771214,-0.81765366,-2.6318226,-1.6941242,-0.6699734,-1.960432,-2.09157,-2.188034,-2.417181,-1.8512478
Algeria,DZA,6,,2.4031868,0.22491074,1.8687363,2.1329803,1.027977,0.8200073,0.24335861,0.53790283,0.93987274,-0.054359436,-0.39479828,-0.16611099,1.5487366,-0.6134262,0.2583542,0.35269928,0.002506256,0.08237076,-0.16302872,-0.22664642,-0.46857262,0.19468689,-0.06481552,0.6465225,-0.677639,1.0183792,-0.18700027,0.30171967,-1.9072075,-0.6473713,0.16345978,0.80223083,-2.3914356,-0.9783497,0.5216408,-1.2243347,-0.33319855,-0.034275055,-1.4599571,0.23962402,-0.7883129,-0.9442501,-0.24796677,-0.24974442,-0.35168457,-1.4451752,-1.2115974,-1.6706505,-2.023901,-2.014923,-0.28625488,-0.16308975,-1.4974079,-1.4452667,-0.82460785,-1.3437157,-2.1084747,-1.8920956,-0.3359604,-2.3439522,-1.397089,-2.424612,-1.9185276,-1.8651237,-1.7552605,-1.145956,-0.32602692,-2.2417526,-1.6858997,-1.1290455,-1.4018421,-2.6206589,-0.11938858,-1.3871975,-0.24410248
Algeria,DZA,7,,1.7875748,2.1409645,0.21584702,1.4626732,0.3408394,0.99128723,1.8702316,0.37804413,0.21266937,-0.32536697,0.6853409,0.13232803,0.4223938,0.14866638,0.35408783,0.4882965,0.44392776,-0.5882988,-0.21526337,0.7132263,-0.84212494,0.6924286,0.40826797,0.24422073,-0.36428833,0.1421814,-0.014629364,-0.3583603,-1.105011,-0.6896095,-0.9672661,-0.62213135,-1.9424858,-0.6335373,-1.2370453,-1.3154259,-0.04940796,-0.23418808,-1.2564087,-1.2648087,-2.3903427,-0.7080307,-1.1186867,-1.1046295,-1.4489212,-1.4397888,-2.299591,-0.68440247,-1.3900375,-1.8916245,-2.6063461,-0.93019867,-0.8209419,-1.7196655,-1.9740944,-2.842556,-1.6854324,-1.9606895,-0.86037827,-0.9163208,-2.005703,-1.3513336,-1.4093399,-1.6119576,-1.0787468,-1.6140594,-1.0968933,-2.273777,-2.1217537,-0.8653374,-2.6315823,-1.4467392,-1.6076736,-1.48983,-1.9129524
Algeria,DZA,8,,1.0696983,0.816761,0.88074875,1.3650208,0.90657043,0.9418602,-0.6693611,0.6198807,-0.14904785,0.6111107,1.0064316,-0.75634,0.15920258,0.05379486,0.40091324,0.04033661,-0.02096939,0.066532135,0.39743805,0.14523697,0.29886627,-0.70209503,0.3890915,-0.10748291,-0.9425392,0.671051,0.087898254,-0.8294182,0.13444519,0.23729324,-0.15556717,-0.80553436,-1.2383842,-0.79125977,-1.2718124,-0.45412827,-0.17222977,-0.04232788,-0.6643715,-1.1211166,-1.2029991,-0.045570374,-1.1756706,-2.2183056,-0.84869385,-0.7906456,-1.5062408,-1.1158104,-1.7432022,-1.9803753,-2.1394672,-1.5884514,-1.2037697,-1.5630684,-0.5887146,-1.3044777,-1.049015,-1.2628059,-0.67181396,-2.3166294,-1.4378052,-1.1156158,-2.0512047,-1.8374901,-0.47331238,-1.293827,-1.5016174,-1.8028336,-2.02149,-1.0383186,-2.3246346,-2.7873535,-1.2664375,-1.290165,-1.8663826
Algeria,DZA,9,,0.3326893,1.6110935,1.8479443,2.0663738,0.9771042,0.97115517,0.061546326,0.4518547,0.80384254,0.25658035,1.555891,-0.37777328,-0.019647598,1.1113262,0.13148117,-1.4423809,0.49912834,0.48072433,-0.97626305,-0.28581047,-1.2304516,-0.15666199,0.4290161,1.0705509,-0.51192474,1.062254,0.9032059,-0.8036823,-0.75126266,-0.2960148,-1.0431213,-0.73612404,-1.4422054,-0.69231415,0.57445335,0.2817173,-1.4066925,-0.42417717,-0.7746906,-1.4197178,-0.7974396,-0.84103394,-1.055893,-0.99014664,-0.9255085,-1.8702354,-1.9172535,-1.8171978,-1.9442444,-0.83327866,-1.7270012,-1.6020584,-1.5021076,-1.6757278,-1.0507164,-1.3453197,-0.97777367,-1.0993385,-1.5617733,-2.6067257,-2.532339,-1.9529362,-1.4739208,-2.2998333,-1.7392197,-0.7088547,-1.467699,-1.4489765,-1.6258831,-1.374052,-1.9541531,-1.7736568,-0.6934414,-2.0806694,-1.102499
Algeria,DZA,10,,2.0874195,1.9366093,1.0663986,0.33049393,0.709198,0.43006325,-0.24310303,-0.8696327,1.5169868,1.1199551,0.46884727,1.9160786,0.94275093,-1.5325527,-0.0033931732,0.061351776,-0.57530975,0.24281311,0.6426716,0.9146519,1.3347492,1.6960945,-0.746727,1.5412254,-2.18186,1.0994835,-1.2785149,-0.44879913,-1.7253628,-1.3620892,-1.1548557,-0.24196815,-0.93076897,-1.3420105,1.2068119,-0.17489433,-0.5305538,-0.13324165,-1.0823956,-1.2231426,-2.9123611,-1.555994,-1.4591675,-0.173563,-1.937212,-0.6968765,-2.807766,-1.5308399,-2.1446552,-1.7148552,-3.2384548,-1.5603199,-1.7513466,-2.5111656,-1.8433228,-2.1567383,-1.5614719,-1.3971558,-1.8860226,-0.6071358,-2.3664532,-3.536993,-1.3638039,-2.1558151,-0.4488964,-1.1350632,-1.9859772,-3.108923,-2.649397,-1.6796036,-2.9262352,-2.0381832,-0.5487404,-3.8272724,-1.9211445
Algeria,DZA,11,,2.485857,2.1599941,0.72859,0.7480984,0.59272957,0.05334854,0.7824764,-0.47302055,0.70637894,0.36206436,1.1389828,-0.29562187,1.7939587,0.28328896,0.7179775,0.0045700073,-1.1792145,-0.33023643,0.14316368,0.7001114,-1.136816,0.43232918,-0.014583588,0.24233627,0.07770157,-0.7643471,-1.1715469,0.3407402,-0.6078415,0.23638153,0.045438766,0.02892685,-1.6018925,-1.1077862,0.06382561,1.1242409,0.3345127,-0.49772835,-2.1202307,1.257328,-0.6669464,1.1210613,-2.0447884,-1.3724995,-0.27449226,-2.6659288,-2.1429043,-1.1090088,-2.5277777,-2.361825,-2.4434862,-1.0426636,-0.30319214,-1.9188366,-0.26038742,0.8977184,0.31827736,-0.083127975,-2.0342197,-0.81253624,-2.5973053,-1.001524,-1.8127956,0.8574543,-0.24479103,-1.4230404,-2.2911463,-1.4888935,-2.3952475,0.7194214,-1.0584984,-1.7774391,-1.1473179,-1.4975929,-1.457201
